id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,ciudad,tiene_reviews
40174944,Palacio,40.40915,-3.71071,Entire home/apt,73.0,2,0,,0.0,3,364,Madrid,0
40174948,Puerta del Angel,40.41182,-3.72923,Entire home/apt,74.0,2,5,2020-02-09,0.3,1,0,Madrid,1
40177073,Guindalera,40.43491,-3.66509,Entire home/apt,70.0,3,2,2021-03-20,0.15,1,88,Madrid,1
40177965,Embajadores,40.40903,-3.70786,Entire home/apt,100.0,1,1,2020-01-05,0.06,1,0,Madrid,1
40179191,Almenara,40.47304,-3.692,Private room,40.0,1,10,2020-03-04,0.59,1,0,Madrid,1
40180738,Cuatro Caminos,40.45076,-3.70264,Entire home/apt,460.0,1,1,2020-11-20,0.2,2,364,Madrid,1
40181695,Ventas,40.42952,-3.64912,Private room,35.0,1,2,2020-01-03,0.13,2,0,Madrid,1
40188912,Embajadores,40.41154,-3.7029,Entire home/apt,178.0,1,10,2020-03-12,0.64,1,226,Madrid,1
40188940,Palacio,40.41465,-3.70869,Entire home/apt,44.0,2,24,2021-04-01,1.49,1,282,Madrid,1
40189177,Bellas Vistas,40.44776,-3.70604,Entire home/apt,146.0,1,0,,0.0,1,365,Madrid,0
40189355,Corralejos,40.46137,-3.59247,Private room,23.0,1,25,2021-03-25,1.47,1,90,Madrid,1
40189442,Puerta del Angel,40.41215,-3.7261,Entire home/apt,43.0,30,1,2020-03-08,0.07,10,70,Madrid,1
40189468,Berruguete,40.45899,-3.70079,Private room,192.0,2,3,2020-02-21,0.19,5,0,Madrid,1
40189764,Palacio,40.40933,-3.71055,Entire home/apt,50.0,1,1,2019-12-29,0.06,1,0,Madrid,1
40190101,Aluche,40.39248,-3.7633,Entire home/apt,60.0,6,0,,0.0,1,365,Madrid,0
40190601,Embajadores,40.40793,-3.69809,Entire home/apt,114.0,2,6,2020-03-10,0.37,1,142,Madrid,1
40191054,Vallehermoso,40.44067,-3.70493,Private room,35.0,2,3,2019-12-08,0.18,1,0,Madrid,1
40191438,Embajadores,40.41249,-3.70733,Entire home/apt,74.0,10,2,2020-02-23,0.14,1,90,Madrid,1
40191565,Universidad,40.42309,-3.70528,Entire home/apt,53.0,2,7,2020-03-07,0.42,15,179,Madrid,1
40192408,Piovera,40.45702,-3.64596,Private room,34.0,1,2,2020-01-27,0.12,4,0,Madrid,1
40192530,Palomas,40.45152,-3.60976,Private room,85.0,2,0,,0.0,2,180,Madrid,0
40192799,Recoletos,40.42399,-3.69077,Entire home/apt,135.0,3,0,,0.0,113,185,Madrid,0
40193237,Embajadores,40.41225,-3.70598,Entire home/apt,120.0,3,10,2021-04-02,0.63,1,309,Madrid,1
40194149,Embajadores,40.40901,-3.69749,Entire home/apt,53.0,3,3,2020-03-01,0.18,1,365,Madrid,1
40194520,Casco Histórico de Vicálvaro,40.40285,-3.61216,Private room,25.0,2,40,2021-04-01,2.36,1,169,Madrid,1
40195799,Canillas,40.45806,-3.64434,Private room,34.0,1,0,,0.0,4,0,Madrid,0
40198182,Castellana,40.43261,-3.68363,Entire home/apt,299.0,3,2,2020-02-16,0.13,113,259,Madrid,1
40198631,Canillas,40.45866,-3.64611,Private room,34.0,1,0,,0.0,4,0,Madrid,0
40198680,Sol,40.42005,-3.70459,Private room,55.0,3,7,2020-03-02,0.42,5,90,Madrid,1
40201317,Universidad,40.42457,-3.70092,Private room,55.0,1,0,,0.0,1,89,Madrid,0
40201837,Portazgo,40.38742,-3.6526,Private room,56.0,1,1,2019-12-03,0.06,2,365,Madrid,1
40204112,Canillas,40.46559,-3.64897,Entire home/apt,38.0,4,31,2021-04-05,1.83,8,139,Madrid,1
